beskrive,verb
dessverre,adverb
vurdering,noun
sex,noun
derimot,adverb
kraft,noun
bryte,verb
morsom,adjective
kirke,noun
utsette,verb
seks,determiner
overfor,preposition
tydelig,adjective
sykdom,noun
studium,noun
absolutt,adverb/adjective
seier,noun
ledelse,noun
engelsk,adjective
tirsdag,noun
lyd,noun
negativ,adjective
oie,interj
halv,adjective
norge,noun
død,noun/adjective
trening,noun
tittel,noun
love,verb
satse,verb
konsekvens,noun
grense,noun
skille,verb
melding,noun
jøss,interj
karakter,noun
hage,noun
fremre,adjective
eie,verb
gal,adjective
oppnå,verb
diskusjon,noun
fysisk,adjective
påvirke,verb
styre,noun
fly,verb
skyte,verb
hensyn,noun
fremover,adverb
oppta,verb
besøk,noun
bane,noun
selve,determiner
føde,verb
motta,verb
arrangere,verb
media,noun
svak,adjective
økonomi,noun
gjennomføre,verb
versjon,noun
fare,noun
nett,noun
kilde,noun
tredje,adjective
betydelig,adjective
natur,noun
ennå,adverb
dyr,adjective
bank,noun
forsvinne,verb
praktisk,adjective
fotball,noun
verken,conjunction
test,noun
imot,preposition
visning,noun
avslutte,verb
rekkehus,noun
bosted,noun
tillate,verb
øvrig,adverb/adjective
borte,adverb
stund,noun
rik,adjective
såkalt,adjective
konkurranse,noun
lykke,noun
idé,noun
drikke,verb
sjekk,noun
rar,adjective
skade,noun
vakker,adjective
treffe,verb
sørge,verb
